# 데이터 출처: 환경부 무공해차 통합누리집(ev.or.kr)
시도,지역구분,차종구분,공고파일,접수방법,민간공고대수_전체,민간공고대수_우선순위,민간공고대수_법인기관,민간공고대수_택시,민간공고대수_일반,접수대수_전체,접수대수_우선순위,접수대수_법인기관,접수대수_택시,접수대수_일반,출고대수_전체,출고대수_우선순위,출고대수_법인기관,출고대수_택시,출고대수_일반,출고잔여대수_전체,출고잔여대수_우선순위,출고잔여대수_법인기관,출고잔여대수_택시,출고잔여대수_일반,비고
경기,의정부시,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,700,70,0,35,595,592,181,3,19,389,551,174,3,19,355,149,0,0,16,240,"★ ★2026년 2차 전기자동차(승용) 구매지원 보급사업★ ★ 공고일: 2026. 05. 28.(목) 접수일: 2026. 06. 11.(목) 10:00~ 예산소진시까지 공고물량: 승용 371대 * (2026. 4. 21. 11:30 기준) 전기자동차 보조금 잔여 물량 소진 완료 * 전기자동차 물량 소진은 '대상자선정' 기준임. * 취소분 발생할 경우에 한하여, '지원가능확인' 순으로 '대상자선정' 추가(취소분 발생 가능성에 따라 신청 차단 x) * 보조금 대상 및 지급은 출고순 기준(신청순 x)으로 확정됩니다. ☆ ☆ 2026년 하반기 전기자동차 보조금 공고 승용 6월 예정 ☆ ☆ ☆ ☆ 2026년 하반기 전기자동차 보조금 공고 화물 7월 예정 ☆ ☆"
경기,안양시,전기승용,본공고 1 본공고 2 본공고 3 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,2080,0,0,104,1976,1097,363,21,59,654,986,334,16,55,581,1094,0,0,49,1395,"<<2026년 안양시 전기자동차 보급사업 안내>> ★★★ 2026. 5. 8. 전기자동차 보급 사업 변경 공고(자세한 내용은 공고문 확인바랍니다) ★★★ ★ 전기차 보조금 신청은 여유있게 신청해주시기 바라며, 접수된 건은 업무 여건에 따라 순차적으로 검토하고 있으니 ★★★ 급하다는 사유로 독촉전화 자제 바랍니다. (모든 대리점이 급합니다) ★★★ ★ 차종별 보조금 확인방법: 무공해차통합누리집(ev.or.kr) 접속 → 구매 및 지원 → 구매보조금 지급현황 → 지자체 차종별 보조금 → 안양시 → 조회 ○ 사업기간 : 2026. 2. 3.(화) 09:00 ~ 예산 소진 시 ○ 보급대수 : 총 2,394대(승용 2,080대, 화물 305대, 승합 9대) ※ 예산 편성 단가보다 실제 집행되는 보조금 단가가 높아 실제 보급대수는 변동될 수 있음 ○ 신청대상 : 신청 접수일 기준 연속하여 안양시에 30일 이상 주소를 둔 개인 또는 법인 등 ※ 공고일 이후 계약건만 신청 가능 ○ 선정방법 : 출고 및 등록 순으로 선정되며 단순 독촉 문의 등 자제부탁드립니다. ○ 접수방법 1. 신청인이 구입을 희망하는 전기차 판매점을 방문 및 상담하여 구매계약 체결 및 신청서 작성 2. 판매사에서는 2개월 이내에 전기자동차 출고 및 등록이 가능할 경우 무공해차 통합누리집(www.ev.or.kr)을 통해 시에 신청 접수 ○ 신청서류 : 공고문 참조 기타 자세한 절차 및 유의사항은 붙임 공고문을 반드시 참조하시기 바라며, 단순 독촉문의 및 차종별 보조금 문의는 자제 부탁드립니다."
경기,부천시,전기승용,본공고 1 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,550,0,0,0,550,556,149,8,46,353,505,138,7,43,317,45,0,0,0,233,"★ 2차 보급사업 : (공고) 5. 6.(수) / 승용 마감 / 화물 5. 27. 접수 개시 / 승합 6. 8. 접수 개시 ★ 3차 보급사업 : 7월 이후(추경 예산 확보를 위해 노력중입니다.) ★ 상반기(1차) 보급사업 : '26. 3. 5. 마감 (승용 350대, 화물 40대) -------------------------------------------------------- ★ ★ ★ 5. 15. 17:00 승용 대상자선정 마감 (취소물량 발생 시 ""지원가능확인요청 시간"" 순으로 연락 예정) ★ ★ ★ 자격부여는 대상자선정이 아닙니다. <전기자동차 보급사업(2차)> □ 사업개요 ○ 신청기간 (예산소진 시 종료) - 승용: 2026. 5. 13.(수) 9:00 ~ - 화물: 2026. 5. 27.(수) 9:00 ~ - 승합: 2026. 6. 8.(월) 9:00 ~ ○ 보급대수: 승용 200대, 화물 20대, 승합 4대 ※ 차종별 보조금 차등지원에 따라 보급대수는 조정될 수 있음 ※ 세부사항 공고문 참조 ※ 차종별 보조금 조회: 무공해차 통합누리집→구매 및 지원→지자체 차종별 보조금 ★ 공고문을 꼭 확인해주시기 바라며, 공고 미숙지로 인해 발생하는 불이익은 부천시에서 책임지지 않습니다. ★ 꼭 부천시 공고문에 첨부된 양식으로 신청 ★ 다수의 차량이 동시에 10일 이내 출고 확정에 따른 보조금 지원가능여부 확인 요청 시, ""지원가능여부 확인 요청 순""으로 대상자 선정함(배정확정서 첨부 필수)."
경기,광명시,전기승용,본공고 1 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,750,35,0,30,685,642,198,17,8,419,559,171,16,7,365,191,0,0,23,320,"★ 1차 공고 접수 마감 ★ 2차 공고(화물) 보조금 소진(취소 물량 발생 시 순차 연락 드립니다.) ★ 2차 공고(승용) 택시 제외 보조금 소진(취소 물량 발생 시 순차 연락 드립니다.) 2026년도 전기자동차 보급 사업(2차) ○ 사업 개요 - 사업명 : 2026년 전기자동차 보급 사업(2차) - 보급대수 : 승용 300대, 화물 25대, 승합 5대 - 접수기간 : 2026. 5. 6.(수) 09:00 ~ 예산소진시까지 - 지원대상 : 신청일 기준 60일 이상 광명시에 주소를 둔 자 · (개인) 18세 이상 시민 · (개인사업자) 대표자가 광명시에 주소지를 둔 사업자 · (법인, 기관) 광명시 내 사업장(본사, 지사, 공장, 자동차 대여사업소 등)이 위치한 법인 및 기업 - 보급기준 : 1대 ※ 기존 접수 건은 취소 후 다시 신청하시기 바랍니다. ※ 자세한 내용은 공고문을 참고하시기 바랍니다. ※ 신청서 접수 후 처리 기한은 7일 입니다. 접수순으로 처리 중이오니 독촉전화는 자제해 주시기 바랍니다. ※ 모든 서류에 원본대조필 날인 후 시스템 첨부바랍니다.(원본서류 우편발송 X) ※ 무공해차 누리집 출고잔여대수와 실제 잔여대수는 일치하지 않습니다."
경기,평택시,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,3044,0,0,0,3044,1461,515,28,28,890,1370,486,25,28,831,1674,0,0,0,2213,"★ 상반기 전기 승용, 전기화물 신청접수, 대상자선정 마감★ ★상반기 신청 접수 건 중 대상자 선정 이전단계(접수, 신청, 자격부여, 지원가능확인 등) 건들은 일괄 취소(불가) 처리 예정이므로 하반기 사업에 다시 신청 접수하여 주시기 바랍니다★ ★자격부여는 대상자선정이 아닙니다.★ ★★★자격부여 ,대상자선정까지 순차적으로 선정되니 단순 독촉 전화문의 자제바랍니다.(업무 지연)★★★ ★2026년 평택시 하반기 전기자동차 공고★ ㅇ 지원대수 - (승용) 1,204대, (화물) 72대 * 차종별 보조금 지급액 상이하여(국비 추가 보조 등) 사업량 별도 공고 없이 변동됨 ㅇ 신청기간 : - (승용) 2026. 6. 17.(수) ~ 예산 소진 시까지 - (화물) 2026. 6. 24.(수) ~ 예산 소진 시까지 * 예산 소진 시 조기 마감 ㅇ 선정기준 : 차량 출고 · 등록 순 ㅇ 보조금 관련 서류는 원본대조필 날인 후 시스템 첨부(우편발송 X) ** 공고문에 첨부된 양식으로 신청해 주시기 바랍니다. ** ** 자세한 내용은 공고문 참조하시기 바랍니다. **"
경기,동두천시,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,165,17,0,5,143,154,26,2,0,126,131,25,1,0,105,34,0,0,5,38,"1. 접수기간 : (상반기_2차) 2026. 5. 15.(금) 09:00 ~ 2026. 6. 30.(화) 18:00 ※ 예산 소진 시 조기마감 2. 사 업 량 : (상반기) 총 94대 [전기승용 80대, 전기화물 11대, 승합 3대(일반2, 어린이통학1)] 3. 신청자격 : 구매지원신청서 접수일 기준 1개월 이상 연속하여 동두천시에 주소를 둔 - 개인 / 개인사업자 / 법인 / 외국인 / 기관 4. 자세한 내용은 동두천시 공고 제2026-796호 참고"
경기,안산시,전기승용,본공고 1 추경1차 1 추경1차 2 추경1차 3,*일반: 출고등록순 *우선: 출고등록순,1250,60,0,60,1130,885,255,34,44,552,772,226,31,40,475,478,0,0,20,655,"★ 전기승용차 잔여물량(대상자선정 기준) 약 87대(2026. 6. 5.(금) 15:00 기준) ★ 전기화물 대상자선정 마감 - 자격부여 건에 한하여 지원가능여부 요청 순으로 대기자가 되며 취소 물량 발생 시 추가 선정 가능함 ★ 신청서를 포함한 모든 서류 원본대조필 날인 후 첨부 (원본 우편 발송 불필요) ★ 생애최초(청년) 구매자 증빙서류 발급 절차는 파일(추경 1차 3)에서 확인 가능 <2026년도 전기자동차 보급사업 2차 변경 공고> □ 사업(접수)기간 : (화물, 승합) 2026. 5. 6.(수) 09:00 ~ 2026. 12. 4.(금) 18:00 (승용) 2026. 5. 11.(월) 09:00 ~ 2026. 12. 4.(금) 18:00 ※ 예산 소진 시 조기 마감 □ 변경내용 : 승합 신청기간, 전환지원금 제외대상 추가 □ 보급대수 : 승용 450대, 화물 118대, 승합 6대 ※ 보급대수는 차종별 보조금 차등지원 및 차종별 구매수요에 따라 변동될 수 있습니다. □ 신청대상 : 구매신청서 접수일 기준 연속하여 30일 이상 안산시에 주소를 둔 개인·개인사업자, 법인 등 □ 선정방법 : 출고·등록순에 의한 선정 ※ 반드시 공고문을 읽고 신청하여 주시기 바랍니다. ※ 차량보조금 지급액 등 단순문의는 가급적 자제해 주시기 바랍니다."
경기,고양시,전기승용,본공고 1 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,2800,420,0,80,2300,2213,641,47,55,1470,1807,539,39,47,1182,993,0,0,33,1118,"< 고양시 전기자동차 보급사업(2차) 공고 > ★ ""추경1차""의 공고문을 확인하고 신청하시기 바라며, 공고 미숙지로 인한 불이익은 고양시가 책임지지 않습니다. ★ 단순 문의 및 처리 독촉 전화는 자제하여 주시기 바랍니다. 전화문의 응대로 업무처리가 지연됩니다. ★2차 접수 신청번호 : 승용 1906번~ / 화물 231번~ ▷ 2차 접수기간 : 5. 27.(수) 11:00 ~ 12. 4.(금) 18:00 (※ 예산 소진 시 조기마감) ▷ 2차 보급대수 : 승용 1,050대 / 화물 250대 / 승합 10대 (※ 차종·모델별 지원금액 차이, 추가보조금 지원 여부 등으로 인해 실제 보급대수는 변동될 수 있습니다.)"
경기,과천시,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,314,0,0,0,314,244,108,6,4,126,222,96,5,4,117,92,0,0,0,197,"전기화물 마감(26.5.11.기준) -------------------------------------------------------------------------------- <2026년 과천시 전기자동차 하반기 보급사업> ▶사업(접수)기간: 2026. 5. 6.(수) 9:00 ~ 2026. 12. 11.(금) 18:00 ▶하반기 보급대수: 승용 112대 화물 8대, 승합(버스) 2대 ▶신청대상: 지원신청일로부터 30일 이상 과천시에 주소를 둔 자 ▶선정방법: 차량 출고·등록순 ※신청서를 포함한 모든 서류 원본대조필 날인 후 첨부 (원본 우편 발송 불필요) ※자세한 사항은 공고문을 참고하시기 바랍니다. ★ 전기자동차 구매 예정자는 전기차 비공용 완속충전기 보급지원사업도 진행중이오니 세부사항은 과천시 누리집(고시/공고)에서 확인바랍니다. ★ 시스템상 잔여대수와 실제 예산내 가능대수는 일치하지 않습니다. ★ 차량보조금 지급액 등 단순문의는 가급적 자제해 주시기 바랍니다."
경기,구리시,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,420,0,0,20,400,284,76,7,12,189,282,75,7,12,188,138,0,0,8,212,"(☆ 상반기 전기승용, 화물 마감☆) ★★하반기 승용, 화물 접수일자 : 6월 15일 오전 10:00 ○ 2026년 구리시 하반기 전기자동차 보급사업 안내 1. 보급대수 : 총470대 (승용 : 420대, 화물 : 50대) 2. 접수기간 : 2026. 6. 15.(월) 10:00 ~ 12. 4.(금) 18:00 * 접수기간 내 예산소진 시 조기 마감될 수 있음. 3. 지원대상 : 신청일 이전 1개월 이상 구리시에 주소를 둔 만18세 이상 개인 및 개인사업자, 구리시 내 사업장이 위치한 법인 및 기관 4. 선정기준 : 출고등록순 * 신청서류 스캔하여 하나의 파일(PDF)로 제출부탁드립니다. ★ 문의 전 공고문을 확인하여 주시기 바랍니다. (빠른 처리를 위해 가능한 전화문의 자제 부탁드립니다. 자격부여, 대상자선정 순차적으로 진행됨) ★ 시스템상 잔여대수와 실제 예산내 가능대수는 일치하지 않습니다."
경기,남양주시,전기승용,본공고 1 본공고 2,*일반: (자격부여) 접수순 / (대상자확정) 출고등록순 *우선: (자격부여) 접수순 / (대상자확정) 출고등록순,2330,0,0,0,2330,1752,594,32,27,1099,1448,490,26,22,910,882,0,0,0,1420,"★대상자 확정 수 (2026.06.01.기준) - 승용 1,518대 / 2,330대 - 화물 300대 / 290대 <마감> - 전환지원금 601대 / 706대 >> 전환지원금 예산 소진 시 전환지원금 추가보조금은 지급하지 않습니다. - 버스 0대 / 14대 - 어린이통학버스 0대 / 3대 ※ 우리시는 전기자동차, 수소전기차, 전기이륜차, LPG차 등 자동차 보조금을 담당자 1명이 전화부터 서류검토 및 보조금 지급까지 담당하고 있습니다. 접수 및 전화량이 많아 처리가 계속 지연되오니, 자동차 보조금액, 처리요청 등 단순문의는 공고문을 꼭 확인하여주시기 바랍니다. - 보급대수 : 총2,637대 (승용 2,330대 / 화물 290대 / 버스 14대 / 어린이통학버스 3대) 상반기 1,244대(승용 1,000대 / 화물 230대 / 버스 14대) 하반기 1,393대 (승용 1,330대 / 화물 60대 / 어린이통학버스 3대) ※ 차종별 보조금 변경 및 보급물량은 예산범위 내에서 변동될 수 있음"
경기,오산시,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,1000,60,0,30,910,721,234,15,9,463,554,186,11,8,349,446,0,0,22,561,"**6/4(목) 18시 기준 - 전기승용 잔여물량 약 60대 - 전환지원금 잔여물량 약 15대 - 전기화물 잔여물량 0대 <대상자선정 마감, 지원가능확인요청 순으로 대기자 전환> (지원신청접수 마감) ---------------------------------------------------------------------------- ○ 신청접수기간 - 전기승용 : 2026. 5. 14.(목) 10:00 ~ 2026. 8. 31.(월) 18:00 - 전기화물 : 2026. 5. 14.(목) 14:00 ~ 2026. 8. 31.(월) 18:00 ※ 예산소진시 조기마감될 수 있음 ○ 보급 대수 : 전기승용 400대, 전기화물 70대, 전환지원금 100대 ○ 신청방법 : 구매계약 후 신청서 작성하여 전기차 판매점 통해 신청 ○ 보조금 지원대상 차량 및 지원금액 : 무공해차 통합누리집에서 조회가능 ※ 조회방법 : 구매 및 지원 > 지자체 차종별 보조금 클릭 > 해당 지자체 조회 * 전화문의가 많아 오히려 업무처리가 지연될 수 있습니다. 서류심사 및 자격부여까지 7일 소요되므로 단순문의 등 독촉전화 자제 부탁드립니다. * 시스템 접수 순으로 서류검토 후 처리합니다. 접수 시 정확히 전화번호를 기재해주시면 자격부여 및 대상자 선정 문자 안내드립니다. * 추가지원대상 여부는 구매자가 반드시 확인하시고 신청바라며 보조금 지급절차 종료 이후 소급지급이 불가합니다."
경기,시흥시,전기승용,본공고 1 본공고 2 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,1002,85,0,50,867,852,107,19,32,694,780,88,18,31,643,222,0,0,19,224,"※2차 승용, 화물 모든 물량 마감되었습니다. 하반기 공고는 미정입니다(추후 예산확보시 가능) ※ ★★차종별 보조금액이 상이하므로 공고 대수와 실제 보급 대수는 상이합니다. ☜시스템상 잔여대수와 실제 잔여대수는 일치하지 않습니다★★ <2026년 전기자동차 보급사업 2차 공고> ○ 접수기간 - (화물) 5.6.(수) 11:00 ~ 예산소진 시 까지 - (승용) 5.8.(금) 11:00 ~ 예산소진 시 까지 ○ 보급대수: 승용(352대), 화물(75대), 승합(2대), 어린이통학차량(3대) ○ 자격조건 : 시흥시 거주 90일 이상 ○ 선정방법: 출고등록순 ※자세한 사항은 공고문으로 확인 바랍니다."
경기,군포시,전기승용,본공고 1 본공고 2 추경1차 1 추경1차 2 추경1차 3,*일반: 출고등록순 *우선: 출고등록순,900,72,0,14,814,426,126,11,7,282,341,103,9,2,227,559,0,0,12,587,"☆ 하반기 접수예정 일정: 전기화물 2026. 6. 4.(목) 10:00~ 전기승용 2026. 6. 8.(월) 10:00~ ※ 하반기 공고파일 추경1차 첨부확인 요망 ※ 전화문의가 폭주하여 지급작업 지연되고 있습니다. 단순문의 자제 부탁드립니다. ★ 스타리아 보조금 추가 완료(누리집 및 추경1차 첨부파일3 확인) ★ 전기자동차 공고(2026.1.29.)일 이후 구매계약 해야 지급 가능 ㅇ 하반기사업기간: - 전기화물 2026.6.4.(목) 10:00 ~ 2026.12.4. (금) 18:00 - 전기승용 2026.6.8.(월) 10:00 ~ 2026.12.4. (금) 18:00 ㅇ 하반기지원규모: (승용) 450대 (화물) 90대 (승합) 3대 ㅇ 지원대상: 구매신청서 접수일 기준 30일 이상 군포시에 거주하고, 자동차를 최초등록하는 사용본거지가 군포시인 개인 및 법인 등 ※ 1일 2회 지원신청 및 대상자선정 : 오전10시, 오후14시 ※ 지급신청 후 원본서류 보내주지 않으셔도 됩니다. ★ 차종별 보조금, 전환지원금 추경1차 공고 첨부3 파일 확인 바람 ★ 전환지원금 - 지원 신청 시 기존 내연기관차 자동차등록원부(갑부) 제출 : 보유 3년 확인 위함 - 개인 ○, 개인사업자,법인 X - 판매 시 부부/부모자식간 증여는 불가 - 폐차 및 판매 확인 : 지급신청시까지 폐차 및 판매 증빙서류 제출 - 2026.1.1. 이후 폐차 및 판매건부터 전환지원금 대상(수출말소건도 가능) - 공동명의로 소유한 내연차에 대해 최초 1번 전환지원금 지원(대표, 부대표 관계없음) → 이 경우, 전기자동차 구매자가 3년 이상 보유 해야함 - 전환지원금 보조금 신청 및 지급 절차 끝나고 별도로 신청 및 지급 불가 - 지원신청시점에 기존 내연기관차 3년 보유 해야함"
경기,의왕시,전기승용,본공고 1 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,661,20,0,15,626,415,136,6,15,258,357,120,6,11,220,304,0,0,4,406,"★2026. 6. 4. 11:30 기준 공지사항★ - 승용 현황: 총 접수 170건 중 대상자선정 139건 완료, 잔여 물량은 150여건(차종별 보조금이 상이하므로 잔여대수는 달라질 수 있습니다) - 화물 현황: 추가 접수 불가 전체 물량 마감, 예비순위는 자격부여자 중 지원가능확인요청순으로 검토하여 처리합니다 ※ 화물 2026년 수량이 모두 마감되었습니다. 현재까지 추가 공고 예정은 없으며, 변동사항이 생길 경우 최소 1달 전에 현재 페이지에 안내할 예정입니다. - 업무가 지연될 수 있으니 단순 문의는 자제하여 주시기 바라며, 좌측 공고 파일(추경1)을 참고하여 주시기 바랍니다. ★2026년 전기자동차 승용 및 화물 2차 공고 안내(추경 1차 공고파일 확인)★ ★ 누리집상 잔여대수와 실제 대상자 선정 가능대수는 일치하지 않습니다 ★ ○ 지원대수 - 전기승용 361대(일반 346대, 우선순위 10대, 전기택시 5대) - 전기화물 22대(일반 20대, 우선순위 1대, 택배 1대) ○ 지원대수제한: 개인, 개인사업자 1인당 1대, 법인 1대 ○ 선정기준: 출고등록순 ○ 공고일: 2026. 5. 7.(목) ○ 신청기간: 2026. 5. 14.(목) 10:00부터~2026. 12. 4.(금) 18:00(*예산소진 시 조기마감 가능) ○ 보조금 서류는 시스템을 통해서 첨부(우편발송X) ※ 좌측 표시된 잔여대수와 실제 잔여대수는 상이합니다 (차종별 지원금액이 상이하여 공고대수와 일치하지 않음) ※ 의왕시는 담당자 1명이 전기자동차, 수소자동차, 전기이륜차 업무를 총괄하고 있습니다 전화 문의가 많을 경우 오히려 업무가 지연되니, 독촉 전화는 자제 부탁드립니다(시스템 접수순으로 처리) ※ 차종별 보조금은 무공해차 통합누리집에서 확인해 주시기 바라며 단순 문의는 자제 부탁드립니다"
경기,하남시,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,1417,100,0,0,1317,747,156,22,6,563,571,83,16,4,468,846,17,0,0,849,"하반기 : 6월5일 접수 시작 ※ 접수량과 전화 문의가 급증하여 신청서 검토가 지연되고 있습니다. 양해바랍니다. ※ 단순 잔여 물량 문의 자제 바랍니다. (대상자 선정 이후에 잔여물량 파악이 가능합니다.) ※ 전환지원금 예산 소진 시, 전환지원금 추가 보조금은 지급하지 않습니다. [2026년 하반기 전기자동차 보급사업] ○ 접수기간 : 2026. 6. 5.(금) 09:00 ~ 12. 4.(금) 18:00 ○ 보급대수 - 승용 787대(우선순위 50대) - 화물 140대(우선순위 20대) - 승합 4대(개인) - 승합(어린이) 1대 * 실제 보급대수는 차종별 보조금 차등 지원에 따라 예산범위 내에서 변동될 수 있음 ○ 선정기준 : 출고·등록순 ○ 신청대상 : 지원신청서 접수일 기준 연속 3개월 이상 하남시에 주소를 둔 자 ○ 신청방법 : 무공해차 통합누리집 사이트로 신청 ○ 기타 자세한 사항은 공고문 참조 ※ 제출 서류 우편 송부 불요 ※ 차종별 보조금 확인 방법 : 무공해차 통합누리집 → 구매 및 지원 → 무공해차 구매보조금 지원 → 구매보조금 지급현황 → 지자체 차종별 보조금"
경기,용인시,전기승용,본공고 1 추경1차 1,*일반: 지원가능확인요청순 *우선: 지원가능확인요청순,4627,200,0,60,4367,3040,1055,43,64,1878,2630,921,38,60,1611,1997,0,0,0,2756,"★ 화물 - 마감 (2026.2.5.) / 하반기 물량 : 6월말 공고, 7월초 접수 예정 ★ ■ 전기자동차 승용 상반기 추가 보급사업 변경공고 안내 ■ - 변경공고 : 2026. 5. 15.(금) - 변경공고 접수기간 : 2026. 5. 15.(금) 14:00 ~ 예산소진 시 (신청 공고 구분 : 추경1) ※기존 추경1 접수 건은 재신청 없이 연계하여 그대로 처리함 - 물량 : 2,627대 (예산물량) (차종 및 추가지원 여부에 따라 대수는 변동 가능) ※ 변경 전 800대 → 변경 후 2,627대 ※전체 일반물량으로 진행되며 추가보조금은 대상에 따라 정상 지급됩니다. ★ 잔여물량 500대 이하부터 게시할 에정이오니 단순 잔여대수 확인 문의는 삼가주시기 바랍니다. ※ 반드시 공고문 확인하시고 신청하시기 바랍니다. ※ 하루 50개 내외로 신청서류 검토 및 자격부여되오니 차량 출고일 등 감안하여 신청하시기 바랍니다."
경기,파주시,전기승용,본공고 1 본공고 2 추경1차 1 추경1차 2 추경1차 3,*일반: 출고등록순 *우선: 출고등록순,2218,120,0,90,2008,899,306,16,20,557,899,306,16,20,557,1319,0,0,70,1451,"[2026년 하반기 파주시 전기자동차 보급사업] - 보급대수: 총 1,198대(승용 989대, 화물 209대) ※ 보급대수는 차량별 보조금 차등 지원 등에 따라 예산범위 내에서 변동될 수 있음 ※ 택시, 택배 보급대수는 2026. 8. 7.까지 적용되며, 이후 집행되지 않은 물량은 일반으로 통합하여 진행 ※ 승합차(9대) 및 어린이통학용 승합차(2대)는 상반기 잔여 물량 보급 - 접수기간: 2026. 6. 8.(월) 14:00 ~ 예산 소진 시까지 - 신청대상: 신청서 접수 일 이전 연속하여 파주시에 60일 이상 거주하거나 파주시에 60일 이상 사무소를 두고 사업자 등록을 한 경우 - 신청방법: 제작.수입사에서 무공해차 통합누리집(ev.or.kr)에서 신청 - 선정기준: (자격부여) 신청서 접수순 / (대상자 선정) 차량 출고.등록순(지원가능 확인요청순) - 제출서류: (지원신청 서류) 지원신청서, 구매계약서, 지방세 납세(완납)증명서 및 추가서류, 추가보조금 증빙서류(해당자) (지급신청 서류) 지급신청서, 자동차등록증 또는 자동차등록원부(갑) 사본, 세금계산서, 사업자등록증, 통장사본, 청렴 이행서약서, 추가보조금 증빙서류(해당자) [자세한 내용은 반드시 공고문을 확인해주시기 바랍니다] ----------------------------------------------------------------------------------- ★ 상반기 본공고 접수분은 취소 후 '추경1'로 재신청(승합차 및 어린이통학용 승합차는 '본공고'로 접수) ★ 예산 범위 초과 여부와 상관없이 자격 부여 가능 ★ 하반기 공고문은 추경1차 1 참고, 서식은 추경1차 2(hwpx 파일)와 추경1차 3(hwp 파일) 참고_추경1차에 올린 서식으로 작성 필 ★ 상반기 본공고에 접수하여 대상자로 선정되지 않은 건은 5.29. ~ 6. 1. 기간 내에 일괄 취소합니다. '추경1'로 재신청하여 주시기 바랍니다."
경기,이천시,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,1179,66,0,33,1080,676,240,11,18,407,498,180,10,12,296,681,0,0,21,784,※ 하반기 보급사업 : 첨부파일(본공고2) 참고 ※ 전화폭주로 업무처리가 지연되고 있습니다. 전화자제 및 공고문 참조 ------------------------------------------------------------------------------------------------------ 「2026년 하반기 전기자동차 보급사업」 1. 사업기간 : 2026. 6. 8. (월) 오전 10시 ~ 2026. 12.11.(금) (예산 소진 시 종료) 2. 보급대수 - 승용 : 511대 - 화물 : 77대 - 일반승합 : 4대 - 어린이통학승합 : 2대 3. 선정기준 : 출고·등록순 ※ 자세한 사항은 붙임의 공고문을 반드시 확인하여 주시기 바랍니다. ※ 지원신청 및 지급신청(원본대조필 날인)시 1개의 PDF파일로 스캔하여 첨부 ※ 신청 관련 사항은 지점 및 대리점에 문의
경기,안성시,전기승용,본공고 1 본공고 2 본공고 3 추경1차 1 추경1차 2 추경1차 3,*일반: 접수순(초과시 출고등록순) *우선: -,652,0,0,0,652,426,123,19,7,277,418,122,19,7,270,234,0,0,0,382,"★전기승용 마감되었습니다.★ 하반기 공고는 7월 초 예정입니다.(공고대수 미정) ------------------------------------------------------------------------------------------- <2026년 전기자동차 보급사업 변경 공고(상반기 2차)> 1. 신청기간 : 2026. 4. 20.(월) ~ 6. 30.(화) 예산 소진시 조기마감 2. 보급대수: 승용 210대(차종별 보조금 상이하므로 보급대수는 변경될 수 있음) ※ 자세한 사항은 공고문 참고 ※ 전환지원금은 개인(개인사업자 불가)만 신청가능하며 판매 및 폐차관련서류는 보조금 지급신청전까지 제출(대리점에서는 전환지원금 Y로 체크) ※ 지원 신청 후 자격부여까지는 최대 7일이 소요되며 그 결과는 문자로 안내하오니, 빠른 처리를 위한 단순 접수알림, 처리 독촉 전화 자제 요망 붙임 1. 공고문(한글) 1부. 2. 공고문(PDF) 1부. 3. 차종별 보조금 및 전환지원금(EXCEL) 1부. 끝."
